,adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,softcore,name,vote_average,vote_count
269,False,/mXouvrZbn8YpZMURGvw30QK8qfo.jpg,"[18, 10765]",89641,['KR'],ko,좋아하면 울리는,"Love Alarm is an app that tells you if someone within a 10-meter radius has a crush on you. It quickly becomes a social phenomenon. While everyone talks about it and uses it to test their love and popularity, Jojo is one of the few people who have yet to download the app. However, she soon faces a love triangle situation between Sun-oh whom she starts to have feelings for, and Hye-young, who has had a huge crush on her.",7.9027,/hQ8Hobo1RpYuZVQJQOCycNMHAG.jpg,2019-08-22,False,Love Alarm,8.2,2046
270,False,/cqLrc6WXOm57Z18X6etRoRUOi7h.jpg,"[35, 18]",5279,['KR'],ko,궁,A high school girl’s world turns upside-down after she learns her grandfather promised her hand in marriage to the nation’s crown prince!,7.8687,/v9DjFE0VZJER9Gt4DVgkM7TBe3c.jpg,2006-01-11,False,Princess Hours,7.6,150
271,False,/ggOukDTllje9G36qKuXJtzMcRRT.jpg,"[18, 9648]",131305,['KR'],ko,셀러브리티,Fame. Money. Power. One young woman fights to become the next hottest celebrity in the glamorous yet scandalous world of influencers in Seoul.,7.8616,/bYhzribGfkw6eeKkicJHx7U3Bwy.jpg,2023-06-30,False,Celebrity,7.8,161
272,False,/jCua4hbhQbBou4y8BXayjLQADRl.jpg,"[35, 18]",93541,['KR'],ko,조선로코 - 녹두전,"While on the run for his life, a young man discovers that the best place to lie low is in a village of widows — disguised as a woman.",7.8583,/r8BhphHIruCL2jM4sd1Zs6sMJov.jpg,2019-09-30,False,The Tale of Nokdu,7.1,88
273,False,/bFjiFIVl8T3giKYQTweyr5Xp0QE.jpg,"[18, 10765]",114118,['KR'],ko,간 떨어지는 동거,"To become a human, a 999-year-old Gumiho, Shin Woo-yeo needs to fill his fox bead with human energy before he turns 1,000 years old. One day, a college girl, Lee Dam accidentally swallows Woo-yeo's fox bead.",7.8409,/ep3TFArcl7jYipJymsKp2zuGv1m.jpg,2021-05-26,False,My Roommate Is a Gumiho,8.143,147
274,False,/viQZtznvR20oTTSbXp6MPAWkGB2.jpg,"[80, 35, 9648, 18]",202783,['KR'],ko,살인자ㅇ난감,"When one accidental killing leads to another, an ordinary young man finds himself stuck in an endless cat-and-mouse chase with a shrewd detective.",7.8366,/i2yYZGT2If8XcCZS9ASF1g13MiT.jpg,2024-02-09,False,A Killer Paradox,7.364,202
275,False,/i6rkuzYRCBYUSYZJItWzBVAQ2j6.jpg,"[10765, 35, 10759, 18]",93657,['KR'],ko,어쩌다 발견한 하루,"When a high-school girl finds that she is merely a character from a comic book whose destiny is decided by the writer, she decides to change the plot to suit her desires and find the love of her life.",7.8337,/vse6Aq2BGz1CI2pa1JbOmyjXM37.jpg,2019-10-02,False,Extraordinary You,8.019,216
276,False,/ea6lO0I2wOtC0SiHWZPfg9zRKZo.jpg,"[9648, 80, 18]",219652,['KR'],ko,아무도 없는 숲속에서,"One tranquil summer, a mysterious woman checks into a vacation rental — triggering events that disrupt the lives of the owner and those around him.",7.8326,/uMl2TzRs1LzTR9jyRNHnf5keqMV.jpg,2024-08-23,False,The Frog,7.293,140
277,False,/tsdhmP9H7ZDveYDE0wkh90tjX3S.jpg,[18],96571,['KR'],ko,무브 투 헤븐: 나는 유품정리사입니다,"Finding life in all that’s left behind, a detail-oriented trauma cleaner and his estranged uncle deliver untold stories of the departed to loved ones.",7.8248,/gUvA20jcHABFPjYMIiZl5o9tWi3.jpg,2021-05-14,False,Move to Heaven,8.0,388
278,False,/qrWC0j3M3mGCTaD7YFTn37niUXc.jpg,"[35, 18]",78869,['KR'],ko,일단 뜨겁게 청소하라,"Gil Oh-so, an employee at a cleaning company, meets Jang Seon-gyul, the boss of the company. The two are diametric opposite when it comes to cleanliness. With the help of Oh-sol, Seon-gyul faces his mysophobia and falls in love with her.",7.8096,/6ig2QeFmZuiHi07wpD4OULQiUmx.jpg,2018-11-26,False,Clean with Passion for Now,7.5,71
279,False,/nJaJaOXwgMWtVlVQdwU4CWQ2upf.jpg,"[18, 10765, 9648]",62078,['KR'],ko,블러드,"Park Ji-sang, a surgeon, leads a double life. While he tries to save his patients' lives, on the other hand, he is also a vampire who constantly craves for blood.",7.7874,/2yBjsprxcVac08IDfAWFTR4KSJx.jpg,2015-02-16,False,Blood,7.4,51
280,False,/gDyrrcqa4Gt8fYq4Cw7IBwBplcQ.jpg,"[18, 80, 9648]",157161,['KR'],ko,형사록,A veteran detective who is about to retire unfolds a breathtaking psychological warfare with a mysterious man who follows his path while hiding his identity.,7.7787,/bQlLY4OWGKKFCS1OwkIC9n6hsm7.jpg,2022-10-26,False,Shadow Detective,6.34,50
281,False,/srmp3osyvkGHm56TZ3xiB1hFmdb.jpg,[18],66037,"['KR', 'VN']",vi,Tuổi Thanh Xuân,"Thuy Linh – a beautiful, innocent girl that is pampered by her parents has realized her dream of coming to Korea to study and satisfy her passion for K-pop and Korean culture. Linh entered an independent life in a foreign country starting with winning a scholarship at a university in Seoul. Incidentally sharing the inn with Khanh, Mai and Junsu – the son of the beautiful but rebellious hostess, Linh has had many difficulties when Junsu is the star who always brings trouble for her. It was thought that as many people with different personalities and preferences living under one roof would not be reconciled, but all four of them and other friends overcame all disagreements and had a good time.",7.7765,/bZ3tmJecLdwocCVSBr8soZNQmex.jpg,2014-12-17,False,Forever Young,0.0,0
282,False,/bGcMuFVzW0LitMJWSzp4EjmzQ0b.jpg,"[9648, 18]",226529,['KR'],ko,조명가게,"In a mysterious shop that sells lamps, the dead may return to the world of the living, while the living may not walk out alive.",7.753,/iRgH73xibpeNZ8zzPDkIpxuoKgC.jpg,2024-12-04,False,Light Shop,8.425,266
283,False,/hbksC9zJiV1na8rW6BMJ7ywycVX.jpg,"[18, 10765]",232616,['KR'],ko,히어로는 아닙니다만,"Once blessed with unique superpowers, a family loses their abilities due to modern day problems — until a mysterious woman changes everything.",7.7406,/AnoQxxH3RoMRrUj5fm9SFRYlfxP.jpg,2024-05-04,False,The Atypical Family,8.229,118
284,False,/jChgOjgYN7Vhkc5OpBbIYG4uSTG.jpg,"[18, 35]",154824,['KR'],ko,이번 생도 잘 부탁해,"Ban Ji-eum can endlessly reincarnate. But when her 18th life gets cut short, she dedicates the next one to finding her now grown-up childhood love.",7.7405,/zbP6wPbdFCTFnzuZoVXMw9q5Hno.jpg,2023-06-17,False,See You in My 19th Life,8.131,221
285,False,/nASQIwb5BeAaJpLrsqMu8qFVCgl.jpg,[18],18493,['KR'],ko,아내의 유혹,"One night Goo Eun Jae got drunk and Jung Gyo Bin took this opportunity to take advantage of her. Eun Jae and Gyo Bin got married but their marriage is not a very blissful marriage. Eun Jae's best friend, Shin Ae Ri, openly flirts with Gyo Bin in front of Eun Jae. Gyo Bin decided that he did not want to remain married to Eun Jae and tried to kill her. Eun Jae was presumed to have drown and died. Gyo Bin thought he was successful in killing Eun Jae and moved on with Ae Ri. Months later, Eun Jae is back for revenge but she assumes the identity of another woman, Min So Hee, who had killed herself. How will Gyo Bin react to a girl who looks exactly like his presumed dead wife, Eun Jae? Will he be tempted by So Hee?",7.7316,/A7km6X4ULRH5QUi51P44MhPjtXI.jpg,2008-11-03,False,Temptation of Wife,5.0,8
286,False,/9hNJ3fvIVd4WE3rU1Us2awoTpgM.jpg,"[18, 10765, 9648]",96777,['KR'],ko,고요의 바다,"During a perilous 24-hour mission on the moon, space explorers try to retrieve samples from an abandoned research facility steeped in classified secrets.",7.7211,/fFT0IgqtCOks4munDTxQwkvNJkd.jpg,2021-12-24,False,The Silent Sea,7.597,733
287,False,/5BvjF6KH25BKSQcNYDdzVhtnPzJ.jpg,"[9648, 35, 18]",156484,['KR'],ko,The 8 Show,Eight individuals trapped in a mysterious 8-story building participate in a tempting but dangerous show where they earn money as time passes.,7.6948,/umBNBnKThMmF1QQZixZ7rsYOowq.jpg,2024-05-17,False,The 8 Show,7.254,344
288,False,/l1iP4NG6dhEoqooag7btdO807k1.jpg,"[35, 10751, 18]",307602,['KR'],ko,사랑을 처방해 드립니다,"Two families entangled in a bad relationship for 30 years, resolving misunderstandings, healing each other's wounds, and ultimately being reborn as one family.",7.6928,/u9CoYXucqSrIVvucjvQq6WsgWOU.jpg,2026-01-31,False,Recipe For Love,8.0,3
289,False,/Aww7oAwHSMOsysckdnCY1g8YyVW.jpg,"[10759, 18]",135655,['KR'],ko,인사이더,"When a judicial apprentice goes behind bars while on an undercover job, he plays the hand he’s dealt to survive prison and get his payback.",7.6622,/i4AYdYcNAdhymrMpFMe6MK6r1d8.jpg,2022-06-08,False,Insider,5.6,28
290,False,/1CciqQoKW453lO7LQk1HeJDdauD.jpg,"[18, 10765]",135895,['KR'],ko,키스 식스 센스,"Hong Ye-sul, a competent account executive at an advertising company, has one secret— she can see the future when her lips come into contact with another person. When Ye-sul accidentally kisses her stern team chief Cha Min-hu, she sees the impossible: herself in bed with him some time in the future. To add to her confusion and frustration, her ex-boyfriend Lee Pil-yo is attempting to win back her heart, shaking her life up even more.",7.6546,/xEb7SmwmEt1LlzeABbHIIYWVxoy.jpg,2022-05-25,False,Kiss Sixth Sense,7.906,69
291,False,/bBKE6Sl9NnueGw1qK2HkrlNaIKG.jpg,[18],196474,['KR'],ko,너의 시간 속으로,"A grieving woman magically travels through time to 1998, where she meets a man with an uncanny resemblance to her late love.",7.6511,/b5Rmy2xJekCNY7raZEjpYPyhf6h.jpg,2023-09-08,False,A Time Called You,8.3,215
292,False,/9MEzfTNfnTvCLHXfRu7a5TSJCsx.jpg,[18],281004,['KR'],ko,에스콰이어: 변호사를 꿈꾸는 변호사들,"A young, rookie lawyer with a strong sense of justice joins a top law firm — navigating the complex legal world under a cold, demanding mentor.",7.6269,/nN6mZZxJBPZXBjLxnjgpnoRvswk.jpg,2025-08-02,False,Beyond the Bar,8.1,73
293,False,/dgYUF4FoKF2UdGMP7Mhd6eFDGdy.jpg,"[18, 35]",88974,['KR'],ko,"단, 하나의 사랑","To regain his place in Heaven, a mischievous angel must find love for a cold-hearted ballerina – but he ends up falling for her.",7.6202,/ltoY1cMTdh5ovUe6JhEsuU5Twd3.jpg,2019-05-22,False,Angel's Last Mission: Love,8.035,255
294,False,/p4rJTY1rvQrffoh2P09sty5cz8B.jpg,"[10765, 10759, 18]",208825,['KR'],ko,기생수: 더 그레이,"When unidentified parasites violently take over human hosts and gain power, humanity must rise to combat the growing threat.",7.6191,/9UPneQ4NF7g6WDNSFE5qyt88wJn.jpg,2024-04-05,False,Parasyte: The Grey,7.446,341
295,False,,[18],35168,['KR'],ko,흥부네 박터졌네,,7.6076,,2003-10-27,False,A Problem at My Younger Brother's House,0.0,0
296,False,/6MBRKVIEvtWMSf7iwt0oivylzPD.jpg,"[18, 10765, 35]",99491,['KR'],ko,쌍갑포차,"At this mysterious late-night food cart run by an equally mysterious woman and her part-timer, customers are provided a space for respite and counseling through their dreams. But most importantly, everyone here is treated equally—living or dead.",7.5889,/ol3UYd3EfHmz5jz777jpAPwGxwp.jpg,2020-05-20,False,Mystic Pop-up Bar,8.006,79
297,False,/m0VuPoWQhbgMjVIwAdZmmHgHQrl.jpg,[18],261980,['KR'],ko,미지의 서울,"Twin sisters, whose similarities end with their looks, swap identities amid personal struggles — embarking on a journey to rediscover love and life.",7.5735,/4wnCkk4HmIzBuyyFGpcGxPKsyjI.jpg,2025-05-24,False,Our Unwritten Seoul,8.421,95
298,False,/2TMsmPv6RMR1XvqcZSsdci0QDeh.jpg,"[10765, 35, 18]",97219,['KR'],ko,"하이바이, 마마!","Cha Yu-ri died in an accident five years ago, leaving her husband Cho Gang-hwa to raise their daughter by himself. She becomes a ghost and watches over them until one fateful day she is brought back to life by the deities and told she can become human again if she returns to her place in 49 days. Though her husband has remarried, so she must decide between her or his happiness as she slowly re-integrates back into her old lifestyle.",7.568,/mc5nLj2EM480d6tlxKsj2GRfsDC.jpg,2020-02-22,False,"Hi Bye, Mama!",8.1,456
299,False,/pkoYXabVyrOI5zEm1LnrtLx2mAh.jpg,[18],203698,['KR'],ko,대행사,"A self-made executive navigates the cutthroat world of advertising, stopping at nothing — no matter how calculating — to become the head of her agency.",7.5659,/oYdIM32I4kXCBbHjdZdy1spH4M6.jpg,2023-01-07,False,Agency,6.706,34
300,False,/58cCicQkZDyv6F4hRjw0DU8VS3J.jpg,"[18, 10765]",61006,['KR'],ko,전설의 고향,A series of 8 one-act dramas. It is the continuation of a classic series of ghost stories which aired first on KBS between 1977 and 1989 and later between 1996 and 1999. This marks the return of the series after nine years.,7.5557,/owhA1cRYAAHpQmRtDHs2ipbzKMA.jpg,1977-10-18,False,Korean Ghost Stories,6.9,5
301,False,/sa9igU1XIER6bMgtZ2Ejfo1KsD8.jpg,"[10765, 35, 18]",270420,['KR'],ko,오늘부터 인간입니다만,"Imbued with the power to grant wishes, a cynical nine-tailed fox's life takes a turn when she encounters a soccer player — altering both of their fates.",7.5428,/bSX49M4tjDsnC8dOVQxt1sLgH6z.jpg,2026-01-16,False,No Tail to Tell,7.91,50
302,False,/3WWS80F5LFPbLpqdmNw3NQVgBvY.jpg,[18],197133,['KR'],ko,학교,School is a drama series that deals with realistic issues South Korean teenagers faced in high school in the late 1990's.,7.5406,/uvR8UwDbw38qsIORmO9kSKWfezn.jpg,1999-02-22,False,School,0.0,0
303,False,/3N6effQUWb64LeWUflfiB59BXNW.jpg,[18],99477,['KR'],ko,그 남자의 기억법,A deep connection forms between a news anchor who remembers every moment he's ever lived and an actress who's lost the memories of her past.,7.5019,/u7bCi8AoLID1ykXogzL5a4mAL0o.jpg,2020-03-18,False,Find Me in Your Memory,8.049,41
304,False,/5oo7JW9BYPGOD9Tco6NobEUuRXk.jpg,"[80, 18, 9648]",218631,['KR'],ko,강남 비-사이드,"When Jaehee, a top call girl at a club in Gangnam, goes missing, Detective Kang Dongwoo returns to crack the case. Prosecutor Min Seojin aims to rise in rank, while the notorious pimp, Yoon Gilho becomes a prime suspect. They unravel a web of secrets and connections behind the case.",7.4978,/4aeXrl8cSzUt8FHjqsHyoyZUox3.jpg,2024-11-05,False,Gangnam B-Side,7.401,76
305,False,/pxjR0Wds0gkwY8pYDYExf6DuLoL.jpg,"[9648, 35, 18, 10765]",210781,['KR'],ko,소용없어 거짓말,"A woman who can't trust people because of her ability to hear lies and a mystic composer who hid his indescribable identity, become involved in each other's lives to uncover the truth.",7.4676,/lDxDrALYgBFKyr2xTY9EHZ7GaW6.jpg,2023-07-31,False,My Lovely Liar,7.731,91
306,False,/AoJgqEYpxRWd58gNQKNwYlPUFeZ.jpg,"[18, 80, 9648]",278113,['KR'],ko,골드랜드,"A young woman working as an airport security agent accidentally comes into possession of a smuggling ring’s gold bars. Caught in a chaotic whirlwind of greed and betrayal among various parties vying for the gold, she becomes consumed by the desire to claim it all for herself.",7.4421,/qhbwTTeSnIGctR4CEmHc9RQBwtT.jpg,2026-04-29,False,Gold Land,7.869,42
307,False,/vKpIUPTiUX0pOdh0N813nHvNczg.jpg,"[35, 18]",74682,['KR'],ko,로봇이 아니야,"Kim Min Gyu has wealth and success, but lives an isolated life due to his allergy of people. He then meets and falls in love with a girl who is pretending to be a robot for her ex-boyfriend, a genius robots professor.",7.4244,/2l1KTliFU7SjNT1OpTojbvjEnZe.jpg,2017-12-06,False,I Am Not a Robot,8.3,830
308,False,/1YU4caJKDH2zOaKlpvdXHpaOwO0.jpg,[18],88398,['KR'],ko,녹두꽃,"Set during the period of the 1894 Donghak Peasant Revolution against the Japanese, the drama tells the story of two half-brothers, one illegitimate and low born, and one, part of the pro-Japanese ruling elite, who find themselves on opposite sides of the conflict.",7.4212,/kKCvoDIp36NvZPu5TGfW9ALzBEf.jpg,2019-04-26,False,The Nokdu Flower,7.7,8
309,False,/s1hiQZnjnhFt36dMfWR66ZQ2TQH.jpg,"[35, 18]",71347,['KR'],ko,엽기적인 그녀,"When a respected scholar becomes the unexpected protector of a sassy princess, he must save her from rebels threatening her royal future.",7.4107,/llSHPKnZWaFvvTKqslvUVeyrK4O.jpg,2017-05-29,False,My Sassy Girl,6.2,38
310,False,/ilTl0g138RAgM1TEeCaPKl1FxSh.jpg,"[9648, 18, 80, 35]",285278,['KR'],ko,아이돌아이,"Maeng Se-na, a top star criminal lawyer who has been a fangirl for fifteen years, tries to prove her favorite idol’s innocence, who is suspected of murder.",7.4051,/ii3CB9QwIEwClqt7MgRoe188BbO.jpg,2025-12-22,False,Idol I,7.776,29
311,False,/5T4ij5RgI7y5UHNgI2scH8BU5J9.jpg,"[80, 18]",310024,['KR'],ko,블러디 플라워,"A former medical school dropout claiming to be able to cure terminal illnesses is sentenced to death for the murder of 17 people. Is he a monstrous killer, or a savior holding the cure for humanity?",7.405,/bDoAdJLEAiCRj8B0QRAz2wt2xfv.jpg,2026-02-04,False,Bloody Flower,8.023,22
312,False,/47fLewzHRpL4vbcaHqQUZhOVF5C.jpg,"[10759, 18, 10765]",246748,['KR'],ko,폭군,"A secret project in Korea is exposed to the US so the project gets scrapped and the sample is to be handed over when a delivery accident occurs. Director Choe tries to hide the sample as Paul searches, but they end up at the same place as Jagyeong and Lim Sang. Who will seize the sample in the end?",7.4032,/xgAZRY9swQYRkj3waCZeBDBCkuj.jpg,2024-08-14,False,The Tyrant,7.203,64
313,False,/lr0h0OBj7QOEvkaX5g3JWoaKZsI.jpg,"[10759, 18]",238458,['KR'],ko,캐셔로,An ordinary man who inherits super strength discovers a greater evil out to steal his power. The one catch? Every use drains money from his wallet.,7.3911,/dm6RoaKgkGUxckamMDzsbqtLhFv.jpg,2025-12-26,False,Cashero,7.3,90
314,False,/2FYhOucXlmONfXOE86MEkziHJDQ.jpg,"[10759, 10765, 10762, 18]",127828,['KR'],ko,레전드히어로 삼국전,"Legend Hero Samgugjeon is a Korean tokusatsu television series. Produced by MoonWatcher and Synergy Media. The Series is broadcasted in EBS1.

Legend Hero Samgugjeon is heavily based off of the Romance of the Three Kingdoms. Many elements of the original story are carried over to the show. Many characters share names and attributes with characters of the original story. Several events in the show are also based on events in the classic story.",7.3595,/cww4DsasoIKoaA0ahA6svMWqcLL.jpg,2016-03-02,False,Legend Hero Samgugjeon,9.0,2
315,False,/fbAQzJw2mLYmf39L0c1SvijDwwv.jpg,"[18, 35]",66329,['KR'],ko,닥터스,"A recalcitrant, delinquent teen girl meets a compassionate teacher, who inspires her to alter her path and become a street-savvy neurosurgeon.",7.3566,/46cAIR1PLpvYFc3byLWGqAFrtNM.jpg,2016-06-20,False,Doctors,8.1,331
316,False,/2gXm6JK2r0KYEaInX3sWr5WwD6H.jpg,[18],154887,['KR'],ko,나의 해방일지,"Three siblings, exhausted by the monotony of day-to-day adulthood, seek to find fulfillment and freedom from their unremarkable lives.",7.3519,/olmfFeKZyQoTwj9Zo3Y5IUaioPB.jpg,2022-04-09,False,My Liberation Notes,7.885,96
317,False,/xMgfvjhKwuFTyoXNpa8UVV74rek.jpg,"[35, 18]",281006,['KR'],ko,당신의 맛,"Driven to claim top culinary honors, an arrogant heir meets a low-profile but stubborn chef whose recipes astonish him — sparking an unlikely romance.",7.3503,/eJLFeRmxssjQgV1wmtgdKwzYLEC.jpg,2025-05-12,False,Tastefully Yours,8.279,77
318,False,/wyCQovekJ10HnmqCE3lPNaoGDde.jpg,"[18, 9648]",223326,"['KR', 'US']",ko,북극성,"Seo Munju, a highly accomplished diplomat and former ambassador to the United Nations, and Sanho, an international special agent shrouded in a veil of secrets, race to uncover the truth behind an attack that threatens the future stability of the Korean peninsula.",7.322,/cCSOw482P0el3ioDnZEDhggrQoj.jpg,2025-09-10,False,Tempest,7.553,85
319,False,/pesQeihnBGcqwfrxjRDSrFpiKtJ.jpg,"[18, 35]",201146,['KR'],ko,월수금화목토,"Contract marriage master Choi Sang-eun's alternate day romance with a long-term mystery client on Monday, Wednesday and Friday and a new superstar client on Tuesday, Thursday and Saturday.",7.3215,/g4xiJu2P0ooLQEn8JE3CnU9w0jU.jpg,2022-09-21,False,Love in Contract,7.777,74
320,False,/pgyqmRakUMy12tRaFzD8oltKxr8.jpg,"[18, 35]",39037,['KR'],ko,욕망의 불꽃,"Flames of Desire is a South Korean television series starring Shin Eun-kyung, Seo Woo, Yoo Seung-ho, Jo Min-ki, and Lee Soon-jae. It aired on MBC from October 2, 2010 to March 27, 2011 on Saturdays and Sundays at 21:45 for 50 episodes.

The early working title was A Woman Only Loves Once in a Lifetime.",7.3189,/wIFXVt9jGN0LzSdebAgRrEok6X.jpg,2010-10-02,False,Flames of Desire,5.3,3
321,False,/1uoxcWjmrJTKtzZPb5kuH8LcCnf.jpg,"[9648, 18, 80]",81822,['KR'],ko,손: The Guest,"The story of a psychic, a priest, and a detective who fight unusual crimes committed by strange powers.",7.3185,/5Y0apzo2oc0dBjDKQRZR7vjGRC7.jpg,2018-09-12,False,The Guest,8.04,100
322,False,/26pot7WWtMqAPVpw6RW3rI9gBYR.jpg,"[35, 80, 10765, 18]",79407,['KR'],ko,라이프 온 마스,"While investigating a serial murder case, Detective Han Tae Joo gets into a catastrophic incident. When he wakes up, he finds himself transported back to 1988, appointed to work at a police station in a small city. Believing he is there for a reason, he tries to solve the case from the past in hopes of finding a way back to his life in 2018.",7.3049,/561HlBWLiSePTtxaAWqExEc1kQ6.jpg,2018-06-09,False,Life on Mars,8.3,40
323,False,/87IhSzFxzvZIFmLOzfl4HJPe4p2.jpg,"[10765, 9648, 18]",119955,['KR'],ko,Dr.브레인,"Brilliant brain scientist Sewon suffers a horrific personal tragedy. Desperate to uncover what happened to his family, he conducts ""brain syncs"" with the dead to access their memories for clues.",7.2846,/3bYYLQAFWHsTtJyZb0vIReJJv07.jpg,2021-11-04,False,Dr. Brain,7.156,170
324,False,/3Ujyp6wzwcfPp76K7XqP5CYYxPE.jpg,"[35, 18]",3215,['KR'],ko,커피프린스 1호점,"An immature company heir falls for his hardworking new cafe employee, but there’s a catch: he thinks she’s a man, and he's... ok with it?",7.2775,/58sGxCprk1CSBXiXCG9fpr1S8D0.jpg,2007-07-02,False,Coffee Prince,8.157,289
325,False,/o3tS28maAJTDt9Zmnn4JvNv2Hix.jpg,"[18, 35]",202318,['KR'],ko,일타 스캔들,"The series follows the bittersweet relationship between a banchan shop owner whose daughter enters the war of Korea's college entrance exams, and a top hagwon instructor.",7.2754,/88rQREli2xtoDV6HToJysp71ZL7.jpg,2023-01-14,False,Crash Course in Romance,8.183,131
326,False,/aAjm3w7Gnjw7HDe5UQ0BbTec7S2.jpg,"[80, 18]",275593,['KR'],ko,착한 여자 부세미,A bodyguard hides in a village as a kindergarten teacher to avoid her boss' enemies – but faces a new challenge in a skeptical strawberry farmer!,7.2707,/doszeGOrPOZsbPZy324EKbQw4xC.jpg,2025-09-29,False,Ms. Incognito,7.8,24
327,False,/yK9sj3YXZzVS2TNMHC3nGUpmWWM.jpg,[18],315371,['KR'],ko,사내에서는 정숙할 것,"Nayul was at her breaking point. Between the crushing workload and her detestable boss, Kwon Sijin-a man who perfected the art of trampling on dignity-she'd had enough. At 11 PM on a Friday, driven by pure rage, she stormed into his office. There, time froze. Nayul stood paralyzed, having caught her ""perfect"" yet perverted boss in the middle of a private, lewd act during overtime.",7.2368,/vFLIh9TtftT4lz6g2rDpiogze7g.jpg,2026-02-12,False,Quiet in the Office!,4.0,2
328,False,/bHv9tTPd0dxpV2OD3WeDoZOFzPQ.jpg,"[35, 18]",297424,['KR'],ko,우주를 줄게,"Two in-laws forced to raise their orphaned nephew together slowly overcome their misunderstandings, finding personal growth and an unexpected romance through co-parenting under one roof.",7.2295,/d0ZW2r5L8Ma50gvkvSY7BZSE6fb.jpg,2026-02-04,False,Our Universe,8.1,81
329,False,/zqrqsShNcOJAExYrpnTSrCSK6RG.jpg,"[35, 18]",287344,['KR'],ko,미혼남녀의 효율적 만남,"A woman determined to finally open her heart goes on a blind date with two very different men, and through the chaos and charm of it all, she ends up figuring out what love actually means for her.",7.1455,/AhZDz5309V0zsZfUyF4cilkUM4T.jpg,2026-02-28,False,The Practical Guide to Love,6.8,10
330,False,/qi3OQnx5ChhTRbL33pXSahU8r2e.jpg,"[10759, 18]",238673,['KR'],ko,아이쇼핑,An action thriller depicting the revenge of children who barely survived the brink of death after being abandoned by their adoptive parents.,7.143,/xKxKRYXZqarVzfSdDFlVINoqONT.jpg,2025-07-21,False,The Defects,7.7,22
331,False,/ynixwhYEcDrYRr5Jft0LNqAQERQ.jpg,"[9648, 18]",241860,['KR'],ko,클라이맥스,"An ambitious prosecutor rises through Korea’s elite by marrying a famous actress, only to be pulled into a ruthless power cartel where hidden informants, corporate heirs, and political players collide in a brutal struggle for survival and control.",7.1384,/znQD6puGiyMpNXPLs172Vv1h0GK.jpg,2026-03-16,False,Climax,6.9,12
332,False,/cPLtnxTlFpCIyH6AkGNuGCluvY1.jpg,[18],126035,['KR'],ko,"알고있지만,",The intoxicating charm of a flirtatious art school classmate pulls a reluctant love cynic into a friends-with-benefits relationship.,7.1043,/pWIcIhpQibR1eDU0As4HRZeb8EL.jpg,2021-06-19,False,"Nevertheless,",7.313,230
333,False,/hGtx3dAB6x0ShXpDk4BBvt74Mtx.jpg,"[18, 35, 10765]",99654,['KR'],ko,18 어게인,"At a difficult place in his marriage and career, a middle-aged man gets a shot at a do-over when he's transformed back into his 18-year-old body.",7.0944,/jwrumjdNdtlHRzthQEj9HmxehcR.jpg,2020-09-21,False,18 Again,8.339,270
334,False,/9ijZyKSdaRR6zUUe7hhEzNE0Yxm.jpg,[18],230524,['KR'],ko,완벽한 결혼의 정석,"Waking from a fatal accident to find herself in the past, Han Yi-joo teams up with Seo Do-guk to take revenge on the family who never loved her.",7.085,/5iqVjyWAfXAFMim0Fi5QS6jUNPq.jpg,2023-10-28,False,Perfect Marriage Revenge,8.0,84
335,False,/5CmQ88vmoSGmJmY5kYY7JAry6x9.jpg,"[10759, 18]",224732,['KR'],ko,우씨왕후,"Upon the announcement of the king's death in Goguryeo, a fierce battle ensues among tribes. Queen Woo, who immediately becomes the target of princes and five tribes vying for the throne, struggles to crown a new king within 24 hours. Will Queen Woo be able to transcend the constraints of gender and era to carve out her own destiny?",7.0726,/wlV5cSDQ7LMVCCHxoS6OgzjyWK5.jpg,2024-08-29,False,Queen Woo,8.0,35
336,False,/qhCE2SEzF4lxlBGiE3o8Yn6XeJq.jpg,"[35, 18]",201084,['KR'],ko,오프닝,O'PENing is the new name of Drama Stage which has been broadcasting the winning work of the O'PEN storyteller contest. The franchise will continue to make meaningful steps to introduce and support new writers to see the light of the world and diversify content genres.,7.037,/yXKz2xbwEeMiN3HV4oAoW46yG8L.jpg,2022-05-02,False,O’PENing,6.3,3
337,False,/qmOMfbBANh1ec5mqk4hkPWtVVLY.jpg,"[9648, 18, 80, 10765]",137043,['KR'],ko,커넥트,"Dongsoo leads a solitary life, spending his time uploading  music to the internet. His ordinary life is upended when he is kidnapped by an organ hunter, who takes out one of his eyes. Soon, Dongsoo is sharing the  vision of someone who got his eye. Through the connected vision, he learns that the taker is a notorious serial killer, and pursues the murderer to get his eye back.",7.0343,/bVgwlYamm5gplckeMWKNFBVyNXi.jpg,2022-12-07,False,Connect,7.6,125
338,False,/9eEu31KfGdDDYtAgtClEgAvVV4C.jpg,"[18, 80, 9648]",158865,['KR'],ko,블라인드,"A homicide squad detective, suspected of serial murder, searches for the real culprit.",7.0263,/qHoH58my1xhHc0jYpvPcDFXZrsf.jpg,2022-09-16,False,Blind,8.132,53
339,False,/v9Ej3dWhR0nFcLPOtvdPFXC6DN9.jpg,"[18, 35]",99048,['KR'],ko,스타트업,Young entrepreneurs aspiring to launch virtual dreams into reality compete for success and love in the cutthroat world of Korea's high-tech industry.,7.0232,/hxJQ3A2wtreuWDnVBbzzXI3YlOE.jpg,2020-10-17,False,Start-Up,8.173,385
